Código,Descripción,tipo,grupo,nivel,padre,es_titular,prefijo
306010308000,VENTA Y/O DESINCORPORACIÓN DE SEMOVIENTES,D,INGRESO,3,306010000000,False,306
306010399000,VENTA Y/O DESINCORPORACIÓN DE OTROS ACTIVOS FIJOS,D,INGRESO,3,306010000000,False,306
306020000000,VENTA DE ACTIVOS INTANGIBLES,T,INGRESO,2,306000000000,True,306
306020100000,VENTA DE MARCAS DE FÁBRICA Y PATENTES DE INVENCIÓN,D,INGRESO,3,306020000000,False,306
306020200000,VENTA DE DERECHOS DE AUTOR,D,INGRESO,3,306020000000,False,306
306020300000,RECUPERACIÓN DE GASTOS DE ORGANIZACIÓN,D,INGRESO,3,306020000000,False,306
306020400000,VENTA DE PAQUETES Y PROGRAMAS DE COMPUTACIÓN,D,INGRESO,3,306020000000,False,306
306020500000,VENTA DE ESTUDIOS Y PROYECTOS,D,INGRESO,3,306020000000,False,306
306029900000,VENTA DE OTROS ACTIVOS INTANGIBLES,D,INGRESO,3,306000000000,False,306
306030000000,INCREMENTO DE LA DEPRECIACIÓN Y AMORTIZACIÓN ACUMULADAS,T,INGRESO,2,306000000000,True,306
306030100000,INCREMENTO DE LA DEPRECIACIÓN ACUMULADA,T,INGRESO,3,306030000000,True,306
306030101000,INCREMENTO DE LA DEPRECIACIÓN ACUMULADA DE EDIFICIOS E INSTALACIONES,T,INGRESO,3,306030000000,True,306
306030102000,"INCREMENTO DE LA DEPRECIACIÓN ACUMULADA DE MAQUINARIAS Y DEMÁS EQUIPOS DE CONSTRUCCIÓN, CAMPO, INDUSTRIA Y TALLER",T,INGRESO,3,306030000000,True,306
306030103000,"INCREMENTO DE LA DEPRECIACIÓN ACUMULADA DE EQUIPOS DE TRANSPORTE, TRACCIÓN Y ELEVACIÓN",T,INGRESO,3,306030000000,True,306
306030104000,INCREMENTO DE LA DEPRECIACIÓN ACUMULADA DE EQUIPOS DE COMUNICACIONES Y DE SEÑALAMIENTO,T,INGRESO,3,306030000000,True,306
306030105000,"INCREMENTO DE LA DEPRECIACIÓN ACUMULADA DE EQUIPOS MÉDICO - QUIRÚRGICOS, DENTALES Y DE VETERINARIA",T,INGRESO,3,306030000000,True,306
306030106000,"INCREMENTO DE LA DEPRECIACIÓN ACUMULADA DE EQUIPOS CIENTÍFICOS, RELIGIOSOS, DE ENSEÑANZA Y RECREACIÓN",T,INGRESO,3,306030000000,True,306
306030107000,INCREMENTO DE LA DEPRECIACIÓN ACUMULADA DE EQUIPOS PARA LA SEGURIDAD PÚBLICA,T,INGRESO,3,306030000000,True,306
306030108000,"INCREMENTO DE LA DEPRECIACIÓN ACUMULADA DE MÁQUINAS, MUEBLES Y DEMÁS EQUIPOS DE OFICINA Y ALOJAMIENTO",T,INGRESO,3,306030000000,True,306
306030109000,INCREMENTO DE LA DEPRECIACIÓN ACUMULADA DE SEMOVIENTES,T,INGRESO,3,306030000000,True,306
306030199000,INCREMENTO DE LA DEPRECIACIÓN ACUMULADA DE OTROS ACTIVOS FIJOS,T,INGRESO,3,306030000000,True,306
306030200000,INCREMENTO DE LA AMORTIZACIÓN ACUMULADA,T,INGRESO,3,306030000000,True,306
306030201000,INCREMENTO DE LA AMORTIZACIÓN ACUMULADA DE MARCAS DE FÁBRICA Y PATENTES DE INVENCIÓN,T,INGRESO,3,306030000000,True,306
306030202000,INCREMENTO DE LA AMORTIZACIÓN ACUMULADA DE DERECHOS DE AUTOR,T,INGRESO,3,306030000000,True,306
306030203000,INCREMENTO DE LA AMORTIZACIÓN ACUMULADA DE GASTOS DE ORGANIZACIÓN,T,INGRESO,3,306030000000,True,306
306030204000,INCREMENTO DE LA AMORTIZACIÓN ACUMULADA DE PAQUETES Y PROGRAMAS DE COMPUTACIÓN,T,INGRESO,3,306030000000,True,306
306030205000,INCREMENTO DE LA AMORTIZACIÓN ACUMULADA DE ESTUDIOS Y PROYECTOS,T,INGRESO,3,306030000000,True,306
306030299000,INCREMENTO DE LA AMORTIZACIÓN ACUMULADA DE OTROS ACTIVOS INTANGIBLES,T,INGRESO,3,306030000000,True,306
307000000000,VENTAS DE TITULOS Y VALORES QUE NO OTORGAN PROPIEDAD,T,INGRESO,1,300000000000,True,307
307010000000,VENTA DE TÍTULOS Y VALORES DE CORTO PLAZO,T,INGRESO,2,307000000000,True,307
307010100000,VENTA DE TÍTULOS Y VALORES PRIVADOS DE CORTO PLAZO,D,INGRESO,3,307010000000,False,307
307010200000,VENTA DE TÍTULOS Y VALORES PÚBLICOS DE CORTO PLAZO,D,INGRESO,3,307010000000,False,307
307010300000,VENTA DE TÍTULOS Y VALORES EXTERNOS DE CORTO PLAZO,D,INGRESO,3,307010000000,False,307
307020000000,VENTA DE TÍTULOS Y VALORES DE LARGO PLAZO,T,INGRESO,2,307000000000,True,307
307020100000,VENTA DE TÍTULOS Y VALORES PRIVADOS DE LARGO PLAZO,D,INGRESO,3,307020000000,False,307
307020200000,VENTA DE TÍTULOS Y VALORES PÚBLICOS DE LARGO PLAZO,D,INGRESO,3,307020000000,False,307
307020300000,VENTA DE TÍTULOS Y VALORES EXTERNOS DE LARGO PLAZO,D,INGRESO,3,307020000000,False,307
308000000000,VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL,T,INGRESO,1,300000000000,True,308
308010000000,VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DEL SECTOR PRIVADO,T,INGRESO,2,308000000000,True,308
308010100000,VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DEL SECTOR PRIVADO,D,INGRESO,3,308010000000,False,308
308020000000,VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DEL SECTOR PÚBLICO,T,INGRESO,2,308000000000,True,308
308020100000,VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES,D,INGRESO,3,308020000000,False,308
308020200000,VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE INSTITUCIONES DE PROTECCIÓN SOCIAL,D,INGRESO,3,308020000000,False,308
308020300000,VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS,D,INGRESO,3,308020000000,False,308
308020400000,VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NO PETROLEROS,D,INGRESO,3,308020000000,False,308
308020500000,VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS,D,INGRESO,3,308020000000,False,308
308020600000,VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ENTES DESCENTRALIZADOS FINANCIEROS NO BANCARIOS,D,INGRESO,3,308020000000,False,308
308030000000,VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DEL SECTOR EXTERNO,T,INGRESO,2,308000000000,True,308
308030100000,VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ORGANISMOS INTERNACIONALES,D,INGRESO,3,308030000000,False,308
308039900000,VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE OTROS ENTES DEL SECTOR EXTERNO,D,INGRESO,3,308000000000,False,308
309000000000,RECUPERACIONES DE PRESTAMOS A CORTO PLAZO,T,INGRESO,1,300000000000,True,309
309010000000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS AL SECTOR PRIVADO DE CORTO PLAZO,T,INGRESO,2,309000000000,True,309
309010100000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS AL SECTOR PRIVADO DE CORTO PLAZO,T,INGRESO,3,309010000000,True,309
309020000000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS AL SECTOR PÚBLICO DE CORTO PLAZO,T,INGRESO,2,309000000000,True,309
309020100000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A LA REPÚBLICA DE CORTO PLAZO,T,INGRESO,3,309020000000,True,309
309020200000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES DE CORTO PLAZO,T,INGRESO,3,309020000000,True,309
309020300000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A INSTITUCIONES DE PROTECCIÓN SOCIAL DE CORTO PLAZO,T,INGRESO,3,309020000000,True,309
309020400000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS DE CORTO PLAZO,T,INGRESO,3,309020000000,True,309
309020500000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NO PETROLEROS DE CORTO PLAZO,T,INGRESO,3,309020000000,True,309
309020600000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS DE CORTO PLAZO,T,INGRESO,3,309020000000,True,309
309020700000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS FINANCIEROS NO BANCARIOS DE CORTO PLAZO,T,INGRESO,3,309020000000,True,309
309020800000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS AL PODER ESTADAL DE CORTO PLAZO,T,INGRESO,3,309020000000,True,309
309020900000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS AL PODER MUNICIPAL DE CORTO PLAZO,T,INGRESO,3,309020000000,True,309
309030000000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS AL SECTOR EXTERNO DE CORTO PLAZO,T,INGRESO,2,309000000000,True,309
309030100000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A INSTITUCIONES SIN FINES DE LUCRO DE CORTO PLAZO,T,INGRESO,3,309030000000,True,309
309030200000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A GOBIERNOS EXTRANJEROS DE CORTO PLAZO,T,INGRESO,3,309030000000,True,309
309030300000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A LOS ORGANISMOS INTERNACIONALES DE CORTO PLAZO,T,INGRESO,3,309030000000,True,309
310000000000,RECUPERACIÒN DE PRESTAMOS DE LARGO PLAZO,T,INGRESO,1,300000000000,True,310
310010000000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS AL SECTOR PRIVADO DE LARGO PLAZO,T,INGRESO,2,310000000000,True,310
310010100000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS AL SECTOR PRIVADO DE LARGO PLAZO,T,INGRESO,3,310010000000,True,310
310020000000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS AL SECTOR PÚBLICO DE LARGO PLAZO,T,INGRESO,2,310000000000,True,310
310020100000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A LA REPÚBLICA DE LARGO PLAZO,T,INGRESO,3,310020000000,True,310
310020200000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES DE LARGO PLAZO,T,INGRESO,3,310020000000,True,310
310020300000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A INSTITUCIONES DE PROTECCIÓN SOCIAL DE LARGO PLAZO,T,INGRESO,3,310020000000,True,310
310020400000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS DE LARGO PLAZO,T,INGRESO,3,310020000000,True,310
310020500000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NO PETROLEROS DE LARGO PLAZO,T,INGRESO,3,310020000000,True,310
310020600000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS DE LARGO PLAZO,T,INGRESO,3,310020000000,True,310
310020700000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A ENTES DESCENTRALIZADOS FINANCIEROS NO BANCARIOS DE LARGO PLAZO,T,INGRESO,3,310020000000,True,310
310020800000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS AL PODER ESTADAL DE LARGO PLAZO,T,INGRESO,3,310020000000,True,310
310020900000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS AL PODER MUNICIPAL DE LARGO PLAZO,T,INGRESO,3,310020000000,True,310
310030000000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS AL SECTOR EXTERNO DE LARGO PLAZO,T,INGRESO,2,310000000000,True,310
310030100000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A INSTITUCIONES SIN FINES DE LUCRO DE LARGO PLAZO,T,INGRESO,3,310030000000,True,310
310030200000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A GOBIERNOS EXTRANJEROS DE LARGO PLAZO,T,INGRESO,3,310030000000,True,310
310030300000,RECUPERACIÓN DE PRÉSTAMOS OTORGADOS A ORGANISMOS INTERNACIONALES DE LARGO PLAZO,T,INGRESO,3,310030000000,True,310
311000000000,DISMIUCIÒN DE OTROS ACTIVOS FINANCIEROS,T,INGRESO,1,300000000000,True,311
311010000000,DISMINUCIÓN DE DISPONIBILIDADES,T,INGRESO,2,311000000000,True,311
311010100000,DISMINUCIÓN DE CAJA,T,INGRESO,3,311010000000,True,311
311010200000,DISMINUCIÓN DE BANCOS,T,INGRESO,3,311010000000,True,311
311010201000,DISMINUCIÓN DE BANCOS PÚBLICOS,T,INGRESO,3,311010000000,True,311
311010202000,DISMINUCIÓN DE BANCOS PRIVADOS,T,INGRESO,3,311010000000,True,311
311010203000,DISMINUCIÓN DE BANCOS EN EL EXTERIOR,T,INGRESO,3,311010000000,True,311
311010300000,DISMINUCIÓN DE INVERSIONES TEMPORALES,T,INGRESO,3,311010000000,True,311
311020000000,DISMINUCIÓN DE CUENTAS POR COBRAR A CORTO PLAZO,T,INGRESO,2,311000000000,True,311
311020100000,DISMINUCIÓN DE CUENTAS COMERCIALES POR COBRAR A CORTO PLAZO,T,INGRESO,3,311020000000,True,311
311020200000,DISMINUCIÓN DE RENTAS POR RECAUDAR A CORTO PLAZO,T,INGRESO,3,311020000000,True,311
311020300000,DISMINUCIÓN DE DEUDAS DE CUENTAS POR RENDIR A CORTO PLAZO,T,INGRESO,3,311020000000,True,311
311020301000,DISMINUCIÓN DE DEUDAS DE CUENTADANTES POR RENDIR DE FONDOS EN AVANCE A CORTO PLAZO,T,INGRESO,3,311020000000,True,311
311020302000,DISMINUCIÓN DE DEUDAS DE CUENTADANTES POR RENDIR DE FONDOS EN ANTICIPOS A CORTO PLAZO,T,INGRESO,3,311020000000,True,311
311029900000,DISMINUCIÓN DE OTRAS CUENTAS POR COBRAR A CORTO PLAZO,T,INGRESO,3,311000000000,True,311
311030000000,DISMINUCIÓN DE EFECTOS POR COBRAR A CORTO PLAZO,T,INGRESO,2,311000000000,True,311
311030100000,DISMINUCIÓN DE EFECTOS COMERCIALES POR COBRAR A CORTO PLAZO,T,INGRESO,3,311030000000,True,311
311039900000,DISMINUCIÓN DE OTROS EFECTOS POR COBRAR A CORTO PLAZO,T,INGRESO,3,311000000000,True,311
311040000000,DISMINUCIÓN DE CUENTAS POR COBRAR A MEDIANO Y LARGO PLAZO,T,INGRESO,2,311000000000,True,311
311040100000,DISMINUCIÓN DE CUENTAS COMERCIALES POR COBRAR A MEDIANO Y LARGO PLAZO,T,INGRESO,3,311040000000,True,311
311040200000,DISMINUCIÓN DE RENTAS POR RECAUDAR A MEDIANO Y LARGO PLAZO,T,INGRESO,3,311040000000,True,311
311049900000,DISMINUCIÓN DE OTRAS CUENTAS POR COBRAR A MEDIANO Y LARGO PLAZO,T,INGRESO,3,311000000000,True,311
311050000000,DISMINUCIÓN DE EFECTOS POR COBRAR A MEDIANO Y LARGO PLAZO,T,INGRESO,2,311000000000,True,311
311050100000,DISMINUCIÓN DE EFECTOS COMERCIALES POR COBRAR A MEDIANO Y LARGO PLAZO,T,INGRESO,3,311050000000,True,311
311059900000,DISMINUCIÓN DE OTROS EFECTOS POR COBRAR A MEDIANO Y LARGO PLAZO,T,INGRESO,3,311000000000,True,311
311060000000,"DISMINUCIÓN DE FONDOS EN AVANCE, ANTICIPO Y EN FIDEICOMISO",T,INGRESO,2,311000000000,True,311
311060100000,DISMINUCIÓN DE FONDOS EN AVANCE,T,INGRESO,3,311060000000,True,311
311060200000,DISMINUCIÓN DE FONDOS EN ANTICIPO,T,INGRESO,3,311060000000,True,311
311060300000,DISMINUCIÓN DE FONDOS EN FIDEICOMISO,T,INGRESO,3,311060000000,True,311
311060400000,DISMINUCIÓN DE ANTICIPOS A PROVEEDORES,T,INGRESO,3,311060000000,True,311
311060500000,"DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS, POR CONTRATOS A CORTO PLAZO",T,INGRESO,3,311060000000,True,311
311060600000,"DISMINUCIÓN DE ANTICIPOS A CONTRATISTAS, POR CONTRATOS A MEDIANO Y LARGO PLAZO",T,INGRESO,3,311060000000,True,311
311070000000,DISMINUCIÓN DE ACTIVOS DIFERIDOS A CORTO PLAZO,T,INGRESO,2,311000000000,True,311
311070100000,DISMINUCIÓN DE GASTOS A CORTO PLAZO PAGADOS POR ANTICIPADO,T,INGRESO,3,311070000000,True,311
311070101000,DISMINUCIÓN DE INTERESES DE LA DEUDA PÚBLICA INTERNA A CORTO PLAZO PAGADOS POR ANTICIPADO,T,INGRESO,3,311070000000,True,311
311070102000,DISMINUCIÓN DE INTERESES DE LA DEUDA PÚBLICA EXTERNA A CORTO PLAZO PAGADOS POR ANTICIPADO,T,INGRESO,3,311070000000,True,311
311070103000,DISMINUCIÓN DE OTROS INTERESES A CORTO PLAZO PAGADOS POR ANTICIPADO,T,INGRESO,3,311070000000,True,311
311070104000,DISMINUCIÓN DE DÉBITOS POR APERTURA DE CARTAS DE CRÉDITO A CORTO PLAZO,T,INGRESO,3,311070000000,True,311
311070199000,DISMINUCIÓN DE OTROS GASTOS A CORTO PLAZO PAGADOS POR ANTICIPADO,T,INGRESO,3,311070000000,True,311
311070200000,DISMINUCIÓN DE DEPÓSITOS EN GARANTÍA A CORTO PLAZO,T,INGRESO,3,311070000000,True,311
311079900000,DISMINUCIÓN DE OTROS ACTIVOS DIFERIDOS A CORTO PLAZO,T,INGRESO,3,311000000000,True,311
311080000000,DISMINUCIÓN DE ACTIVOS DIFERIDOS A MEDIANO Y LARGO PLAZO,T,INGRESO,2,311000000000,True,311
311080100000,DISMINUCIÓN DE GASTOS A MEDIANO Y LARGO PLAZO PAGADOS POR ANTICIPADO,T,INGRESO,3,311080000000,True,311
311080101000,DISMINUCIÓN DE INTERESES DE LA DEUDA PÚBLICA INTERNA A LARGO PLAZO PAGADOS POR ANTICIPADO,T,INGRESO,3,311080000000,True,311
311080102000,DISMINUCIÓN DE INTERESES DE LA DEUDA PÚBLICA EXTERNA A LARGO PLAZO PAGADOS POR ANTICIPADO,T,INGRESO,3,311080000000,True,311
311080103000,DISMINUCIÓN DE OTROS INTERESES A MEDIANO Y LARGO PLAZO PAGADOS POR ANTICIPADO,T,INGRESO,3,311080000000,True,311
311080199000,DISMINUCIÓN DE OTROS GASTOS A MEDIANO Y LARGO PLAZO PAGADOS POR ANTICIPADO,T,INGRESO,3,311080000000,True,311
311080200000,DISMINUCIÓN DE DEPÓSITOS EN GARANTÍA A MEDIANO Y LARGO PLAZO,T,INGRESO,3,311080000000,True,311
311089900000,DISMINUCIÓN DE OTROS ACTIVOS DIFERIDOS A MEDIANO Y LARGO PLAZO,T,INGRESO,3,311000000000,True,311
311090000000,DISMINUCIÓN DEL FONDO DE ESTABILIZACIÓN MACROECONÓMICA (FEM),T,INGRESO,2,311000000000,True,311
311090100000,DISMINUCIÓN DEL FONDO DE ESTABILIZACIÓN MACROECONÓMICA (FEM) DE LA REPÚBLICA,T,INGRESO,3,311090000000,True,311
311090200000,DISMINUCIÓN DEL FONDO DE ESTABILIZACIÓN MACROECONÓMICA (FEM) DEL PODER ESTADAL,T,INGRESO,3,311090000000,True,311
311090300000,DISMINUCIÓN DEL FONDO DE ESTABILIZACIÓN MACROECONÓMICA (FEM) DEL PODER MUNICIPAL,T,INGRESO,3,311090000000,True,311
311100000000,DISMINUCIÓN DEL FONDO DE AHORRO INTERGENERACIONAL,T,INGRESO,2,311000000000,True,311
311100100000,DISMINUCIÓN DEL FONDO DE AHORRO INTERGENERACIONAL,T,INGRESO,3,311100000000,True,311
311120000000,DISMINUCIÓN DEL FONDO DE APORTE DEL SECTOR PÚBLICO,T,INGRESO,2,311000000000,True,311
311120100000,DISMINUCIÓN DEL FONDO DE APORTE DEL SECTOR PÚBLICO,T,INGRESO,3,311120000000,True,311
311200000000,DISMINUCIÓN DE ACTIVOS EN PROCESO JUDICIAL,T,INGRESO,2,311000000000,True,311
311200100000,DISMINUCIÓN DE ACTIVOS FINANCIEROS EN GESTIÓN JUDICIAL A MEDIANO Y LARGO PLAZO,T,INGRESO,3,311200000000,True,311
311200200000,DISMINUCIÓN DE TÍTULOS Y OTROS VALORES DE LA DEUDA PÚBLICA EN LITIGIO A LARGO PLAZO,T,INGRESO,3,311200000000,True,311
311990000000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,T,INGRESO,2,311000000000,True,311
311990100000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS CIRCULANTES,T,INGRESO,3,311990000000,True,311
311990200000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS NO CIRCULANTES,T,INGRESO,3,311990000000,True,311
312000000000,INCREMENTO DE PASIVOS,T,INGRESO,1,300000000000,True,312
312010000000,INCREMENTO DE GASTOS DE PERSONAL POR PAGAR,T,INGRESO,2,312000000000,True,312
312010100000,"INCREMENTO DE SUELDOS, SALARIOS Y OTRAS REMUNERACIONES POR PAGAR",T,INGRESO,3,312010000000,True,312
312020000000,INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR,T,INGRESO,2,312000000000,True,312
312020100000,INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR AL INSTITUTO VENEZOLANO DE LOS SEGUROS SOCIALES (IVSS),T,INGRESO,3,312020000000,True,312
312020200000,INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR AL INSTITUTO DE PREVISIÓN SOCIAL DEL MINISTERIO DE EDUCACIÓN (IPASME),T,INGRESO,3,312020000000,True,312
312020300000,INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR AL FONDO DE JUBILACIONES,T,INGRESO,3,312020000000,True,312
312020400000,INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR AL FONDO DE SEGURO DE PARO FORZOSO,T,INGRESO,3,312020000000,True,312
312020500000,INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR AL FONDO DE AHORRO OBLIGATORIO PARA LA VIVIENDA (FAOV),T,INGRESO,3,312020000000,True,312
312020600000,"INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR POR SEGURO DE VIDA, ACCIDENTES PERSONALES, HOSPITALIZACIÓN, CIRUGÍA Y MATERNIDAD (HCM) Y GASTOS FUNERARIOS",T,INGRESO,3,312020000000,True,312
312020700000,INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR A CAJAS DE AHORRO,T,INGRESO,3,312020000000,True,312
312020800000,INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR A LOS ORGANISMOS DE SEGURIDAD SOCIAL,T,INGRESO,3,312020000000,True,312
312020900000,INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR AL INSTITUTO NACIONAL DE CAPACITACIÓN Y EDUCACIÓN SOCIALISTA (INCES),T,INGRESO,3,312020000000,True,312
312021000000,INCREMENTO DE APORTES PATRONALES Y RETENCIONES LABORALES POR PAGAR POR PENSIÓN ALIMENTICIA,T,INGRESO,2,312000000000,True,312
312029900000,INCREMENTO DE OTROS APORTES PATRONALES Y OTRAS RETENCIONES LABORALES POR PAGAR,T,INGRESO,3,312000000000,True,312
312029901000,INCREMENTO DE OTROS APORTES PATRONALES POR PAGAR,T,INGRESO,3,312000000000,True,312
312029902000,INCREMENTO DE OTRAS RETENCIONES LABORALES POR PAGAR,T,INGRESO,3,312000000000,True,312
312030000000,INCREMENTO DE CUENTAS Y EFECTOS POR PAGAR A PROVEEDORES,T,INGRESO,2,312000000000,True,312
312030100000,INCREMENTO DE CUENTAS POR PAGAR A PROVEEDORES A CORTO PLAZO,T,INGRESO,3,312030000000,True,312
312030200000,INCREMENTO DE EFECTOS POR PAGAR A PROVEEDORES A CORTO PLAZO,T,INGRESO,3,312030000000,True,312
312030300000,INCREMENTO DE CUENTAS POR PAGAR A PROVEEDORES A MEDIANO Y LARGO PLAZO,T,INGRESO,3,312030000000,True,312
312030400000,INCREMENTO DE EFECTOS POR PAGAR A PROVEEDORES A MEDIANO Y LARGO PLAZO,T,INGRESO,3,312030000000,True,312
312040000000,INCREMENTO DE CUENTAS Y EFECTOS POR PAGAR A CONTRATISTAS,T,INGRESO,2,312000000000,True,312
312040100000,INCREMENTO DE CUENTAS POR PAGAR A CONTRATISTAS A CORTO PLAZO,T,INGRESO,3,312040000000,True,312
312040200000,INCREMENTO DE EFECTOS POR PAGAR A CONTRATISTAS A CORTO PLAZO,T,INGRESO,3,312040000000,True,312
312040300000,INCREMENTO DE CUENTAS POR PAGAR A CONTRATISTAS A MEDIANO Y LARGO PLAZO,T,INGRESO,3,312040000000,True,312
312040400000,INCREMENTO DE EFECTOS POR PAGAR A CONTRATISTAS A MEDIANO Y LARGO PLAZO,T,INGRESO,3,312040000000,True,312
312050000000,INCREMENTO DE INTERESES POR PAGAR,T,INGRESO,2,312000000000,True,312
312050100000,INCREMENTO DE INTERESES INTERNOS POR PAGAR,T,INGRESO,3,312050000000,True,312
312050200000,INCREMENTO DE INTERESES EXTERNOS POR PAGAR,T,INGRESO,3,312050000000,True,312
312060000000,INCREMENTO DE OTRAS CUENTAS Y EFECTOS POR PAGAR,T,INGRESO,2,312000000000,True,312
312060100000,INCREMENTO DE OTRAS CUENTAS POR PAGAR A CORTO PLAZO,T,INGRESO,3,312060000000,True,312
312060200000,INCREMENTO DE OTRAS OBLIGACIONES DE EJERCICIOS ANTERIORES POR PAGAR,T,INGRESO,3,312060000000,True,312
312060300000,INCREMENTO DE OTROS EFECTOS POR PAGAR A CORTO PLAZO,T,INGRESO,3,312060000000,True,312
312070000000,INCREMENTO DE PASIVOS DIFERIDOS,T,INGRESO,2,312000000000,True,312
312070100000,INCREMENTO DE PASIVOS DIFERIDOS A CORTO PLAZO,T,INGRESO,3,312070000000,True,312
312070101000,INCREMENTO DE RENTAS DIFERIDAS POR RECAUDAR A CORTO PLAZO,T,INGRESO,3,312070000000,True,312
312070200000,INCREMENTO DE PASIVOS DIFERIDOS A MEDIANO Y LARGO PLAZO,T,INGRESO,3,312070000000,True,312
312070201000,INCREMENTO DE COLOCACIÓN DE CERTIFICADOS DE REINTEGRO TRIBUTARIO,T,INGRESO,3,312070000000,True,312
312070202000,INCREMENTO DE COLOCACIÓN DE BONOS DE EXPORTACIÓN,T,INGRESO,3,312070000000,True,312
312070203000,INCREMENTO DE COLOCACIÓN DE BONOS EN DACIÓN DE PAGOS,T,INGRESO,3,312070000000,True,312
312080000000,INCREMENTO DE PROVISIONES Y RESERVAS TÉCNICAS,T,INGRESO,2,312000000000,True,312
312080100000,INCREMENTO DE PROVISIONES,T,INGRESO,3,312080000000,True,312
312080101000,INCREMENTO DE PROVISIONES PARA CUENTAS INCOBRABLES,T,INGRESO,3,312080000000,True,312
